#: table_doi: 10.17182/hepdata.115022.v2/t33
#: name: ak7_correlations_y3_y1
#: description: The correlation matrix at the particle level of inclusive jet production cross section as a function of the jet transverse momentum~$p_\mathrm{T}$ for jets in $1.0 < |y| < 1.5$and $|y| < 0.5$ clustered using the anti-$k_\mathrm{t}$ algorithm with $R=0.7$. It contains contributions from the data and from the \textsc{PYTHIA}~8 sample used to perform the unfolding.
#: data_file: ak7_correlations_y3_y1.yaml
#: keyword observables: correlations
Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   correlation
1686.0   1588.0   1784.0   508.0   468.0   548.0   2.3527e-05
1686.0   1588.0   1784.0   593.0   548.0   638.0   -2.9586e-05
1686.0   1588.0   1784.0   687.5   638.0   737.0   0.00015947
1686.0   1588.0   1784.0   791.5   737.0   846.0   -0.00016237
1686.0   1588.0   1784.0   906.5   846.0   967.0   0.00047005
1686.0   1588.0   1784.0   1034.0   967.0   1101.0   -0.00034573
1686.0   1588.0   1784.0   1174.5   1101.0   1248.0   0.0016106
1686.0   1588.0   1784.0   1329.0   1248.0   1410.0   0.00046766
1686.0   1588.0   1784.0   1499.0   1410.0   1588.0   -0.00062131
1686.0   1588.0   1784.0   1686.0   1588.0   1784.0   0.046604
1686.0   1588.0   1784.0   1892.0   1784.0   2000.0   -0.00086034
1686.0   1588.0   1784.0   2119.0   2000.0   2238.0   0.006208
1686.0   1588.0   1784.0   2369.0   2238.0   2500.0   0.00055363
1686.0   1588.0   1784.0   2643.5   2500.0   2787.0   -0.0002263
1686.0   1588.0   1784.0   2945.0   2787.0   3103.0   0.00024479
1892.0   1784.0   2000.0   115.0   97.0   133.0   -1.2528e-06
1892.0   1784.0   2000.0   153.5   133.0   174.0   5.2304e-07
1892.0   1784.0   2000.0   197.0   174.0   220.0   6.3411e-08
1892.0   1784.0   2000.0   246.0   220.0   272.0   1.4878e-07
1892.0   1784.0   2000.0   301.0   272.0   330.0   8.6269e-07
1892.0   1784.0   2000.0   362.5   330.0   395.0   6.4478e-07
1892.0   1784.0   2000.0   431.5   395.0   468.0   2.4671e-06
1892.0   1784.0   2000.0   508.0   468.0   548.0   -8.8421e-06
1892.0   1784.0   2000.0   593.0   548.0   638.0   3.4614e-05
1892.0   1784.0   2000.0   687.5   638.0   737.0   -1.028e-06
1892.0   1784.0   2000.0   791.5   737.0   846.0   5.146e-05
1892.0   1784.0   2000.0   906.5   846.0   967.0   0.00027078
1892.0   1784.0   2000.0   1034.0   967.0   1101.0   -0.00014273
1892.0   1784.0   2000.0   1174.5   1101.0   1248.0   0.00047549
1892.0   1784.0   2000.0   1329.0   1248.0   1410.0   -0.0016851
1892.0   1784.0   2000.0   1499.0   1410.0   1588.0   0.0053788
1892.0   1784.0   2000.0   1686.0   1588.0   1784.0   -0.0010127
1892.0   1784.0   2000.0   1892.0   1784.0   2000.0   0.035681
1892.0   1784.0   2000.0   2119.0   2000.0   2238.0   -0.010283
1892.0   1784.0   2000.0   2369.0   2238.0   2500.0   0.0048428
1892.0   1784.0   2000.0   2643.5   2500.0   2787.0   -0.0017773
1892.0   1784.0   2000.0   2945.0   2787.0   3103.0   0.0012903
2119.0   2000.0   2238.0   115.0   97.0   133.0   -1.5912e-06
2119.0   2000.0   2238.0   153.5   133.0   174.0   6.4357e-07
2119.0   2000.0   2238.0   197.0   174.0   220.0   -7.6061e-08
2119.0   2000.0   2238.0   246.0   220.0   272.0   -1.0762e-07
2119.0   2000.0   2238.0   301.0   272.0   330.0   8.7204e-08
2119.0   2000.0   2238.0   362.5   330.0   395.0   -5.7809e-07
2119.0   2000.0   2238.0   431.5   395.0   468.0   3.6946e-06
2119.0   2000.0   2238.0   508.0   468.0   548.0   -1.5896e-06
2119.0   2000.0   2238.0   593.0   548.0   638.0   -5.2853e-06
2119.0   2000.0   2238.0   687.5   638.0   737.0   -1.8011e-05
2119.0   2000.0   2238.0   791.5   737.0   846.0   5.8427e-05
2119.0   2000.0   2238.0   906.5   846.0   967.0   -0.00016344
2119.0   2000.0   2238.0   1034.0   967.0   1101.0   0.00029151
2119.0   2000.0   2238.0   1174.5   1101.0   1248.0   -4.0297e-05
2119.0   2000.0   2238.0   1329.0   1248.0   1410.0   0.0011943
2119.0   2000.0   2238.0   1499.0   1410.0   1588.0   -0.0021128
2119.0   2000.0   2238.0   1686.0   1588.0   1784.0   0.0028724
2119.0   2000.0   2238.0   1892.0   1784.0   2000.0   -0.0041556
2119.0   2000.0   2238.0   2119.0   2000.0   2238.0   0.054567
2119.0   2000.0   2238.0   2369.0   2238.0   2500.0   0.0007115
2119.0   2000.0   2238.0   2643.5   2500.0   2787.0   0.0012421
2119.0   2000.0   2238.0   2945.0   2787.0   3103.0   -0.00090319
